gene_id,p22074-s001,p22074-s002,p22074-s003,p22074-s004,p22074-s005,p22074-s006,p22074-s007,p22074-s008,p22074-s009,p22074-s010,p22074-s011,p22074-s012
Gm15622,5,0,0,0,0,0,0,0,0,0,0,0
Bhmt2,1709,2383,1948,1012,180,989,1463,1808,1373,1891,2029,1379
Dmgdh,733,1099,911,784,108,739,1228,1215,1084,1371,1380,1013
AW495222,0,0,0,1,0,0,0,1,1,0,1,2
Gm15620,0,0,0,0,0,0,0,0,0,1,0,1
Gm47210,0,2,3,1,0,3,5,0,0,1,0,1
Arsb,765,923,822,898,139,926,1037,1019,838,1267,1080,864
Mir5624,0,0,0,0,0,0,0,0,0,0,0,0
Gm25534,0,0,0,0,0,0,0,0,0,0,0,0
Gm24737,0,0,0,0,0,0,0,0,0,0,0,0
Gm47216,0,0,0,0,0,0,0,0,0,0,0,0
Cycs.ps3,0,0,0,0,0,0,0,0,0,0,0,0
Lhfpl2,55,85,42,103,21,86,55,93,97,150,97,93
Gm15907,0,0,0,0,0,0,0,0,0,0,0,0
Scamp1,2054,2239,2123,2682,414,2323,2835,2932,2396,2874,2897,2246
Gm32089,0,0,0,0,0,0,0,0,0,0,0,0
Gm48102,0,0,0,2,0,2,0,0,0,0,0,0
Gm5668,0,0,0,0,0,0,0,1,0,0,0,0
Gm9776,9,17,8,12,1,7,6,10,7,9,11,10
Ap3b1,1598,1892,1580,1760,286,1622,1838,1978,1809,2355,2368,1716
Gm25109,0,0,0,0,0,0,0,0,0,0,0,0
Gm36991,0,0,0,0,0,0,0,0,0,0,0,0
Gm48287,0,0,0,0,0,0,0,0,0,0,0,0
Gm32305,0,0,0,0,0,0,0,0,0,0,0,0
Gm32351,0,0,0,0,0,0,0,0,0,0,0,0
Gm48316,0,0,0,0,0,0,0,0,0,0,0,0
Gm46389,0,0,0,0,0,0,0,0,0,0,0,0
Tbca,1286,1152,1523,1372,167,1393,1441,1492,910,1353,1215,1002
Otp,0,0,0,0,0,0,0,0,0,0,0,0
Wdr41,480,614,590,537,65,483,521,645,543,720,739,497
Gm48349,0,0,0,0,0,0,0,0,0,0,4,0
Gm48350,2,7,16,7,0,4,1,4,2,1,6,3
Gm48420,0,0,0,0,1,6,0,0,0,1,3,0
Pde8b,1,0,2,0,0,0,3,0,1,3,3,3
Gm16243,0,0,0,0,0,0,0,0,0,0,0,0
Zbed3,87,114,122,64,11,79,61,36,65,130,135,95
Snora47,0,0,0,0,0,0,0,0,0,0,0,0
Gm22661,2,0,0,0,0,0,0,0,0,0,0,0
Aggf1,1477,1550,1489,1620,253,1400,1738,1802,1532,1886,2008,1433
Gm48712,0,0,0,0,0,0,0,0,0,0,0,0
Crhbp,0,0,0,0,0,0,1,0,0,0,0,0
S100z,0,3,3,3,0,6,1,1,2,0,5,1
F2rl1,423,551,465,663,94,599,650,704,626,729,756,551
Gm48730,0,0,0,0,0,0,0,0,0,0,0,0
Gm48731,0,0,0,0,0,0,0,0,0,0,0,0
F2r,4164,5247,5045,3857,567,3134,4586,5080,4260,5333,5308,4363
Iqgap2,4759,5617,4784,5079,783,4468,6081,6450,5495,6813,7040,4918
Gm48745,0,0,0,0,0,0,0,0,0,0,0,0
F2rl2,0,0,0,3,0,1,0,2,0,0,2,0
Gm50469,4,5,1,4,0,0,3,1,0,0,2,0
Gm32880,0,3,0,1,0,2,2,0,2,0,2,1
Gm24032,0,0,0,0,0,0,0,0,0,0,0,0
Sv2c,0,0,0,0,0,0,0,0,0,0,0,0
Gm20075,12,21,21,34,1,10,14,12,16,14,13,8
Gm17190,0,0,0,0,0,0,0,0,0,0,0,0
Gm23955,0,0,0,0,0,0,0,0,0,0,0,0
Gm29543,0,0,0,0,0,0,0,0,0,0,0,0
Gm25213,0,0,0,0,0,0,0,0,0,0,0,0
Gm8712,3,3,5,7,0,0,0,1,0,1,0,1
Poc5,245,283,303,296,57,283,312,348,285,343,356,285
Ankdd1b,0,0,0,0,0,0,1,0,2,0,0,0
Polk,937,945,1079,1294,204,1111,1176,1223,1039,1379,1297,1026
Gm17622,0,0,1,0,0,0,0,0,0,0,0,0
Col4a3bp,535,530,456,703,106,604,673,677,580,730,773,532
Gm48133,0,1,0,1,0,0,0,0,0,0,0,0
Gm48138,1,0,2,0,0,2,0,0,1,3,2,3
Gm46436,4,0,3,7,2,0,4,7,0,4,0,3
Gm48139,0,0,3,0,0,0,0,0,0,1,2,0
Hmgcr,3618,4009,3953,4365,644,3905,6381,6996,6321,5452,5388,3951
Gm48575,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd31,0,0,0,0,0,0,0,0,0,0,0,0
Gm48580,0,0,0,0,0,0,0,0,0,0,0,0
Gm48579,0,0,0,0,0,0,0,0,0,0,0,0
Gm27792,0,0,0,0,0,0,0,0,0,0,0,0
Gcnt4,103,112,129,30,11,50,79,112,51,109,114,81
Gm48597,0,0,0,0,0,0,0,0,0,0,0,0
Gm48609,0,0,1,0,0,0,0,0,0,0,0,0
X1700029F12Rik,0,0,0,0,0,0,0,0,0,0,0,0
Fam169a,1,10,4,1,1,4,2,3,3,4,6,6
Gm6169,4,0,5,7,0,2,5,6,0,3,8,2
Nsa2,547,557,582,504,72,446,494,531,365,488,554,395
Gfm2,1103,1255,1228,1093,170,1068,1264,1287,1133,1392,1380,1090
Hexb,239,279,286,309,50,378,206,237,181,217,311,183
Gm48881,0,0,0,0,0,0,0,0,0,0,0,0
Enc1,49,87,85,123,12,86,37,47,42,77,65,61
C430039J16Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm33447,5,3,2,1,0,3,4,4,4,14,3,7
Lncenc1,81,84,94,59,12,75,11,28,14,40,39,20
Gm8756,0,0,3,7,1,1,3,0,0,2,6,4
Gm2379,0,0,2,0,0,1,0,1,0,0,0,1
Gm41030,0,0,0,0,0,0,0,0,0,0,0,0
Gm48090,0,0,0,0,0,0,0,0,0,0,0,0
Gm5086,0,0,0,0,0,0,0,0,0,0,0,0
Gm48070,0,0,0,0,0,0,0,0,0,0,0,0
X5330416C01Rik,0,0,0,0,0,0,0,0,0,0,0,0
Rps18.ps4,0,0,0,0,0,0,0,0,0,0,0,0
Rps18.ps6,0,0,0,0,0,0,0,0,0,0,0,0
Gm47577,0,0,0,0,0,0,0,0,0,0,0,0
Gm41031,0,0,0,0,0,0,0,0,0,0,0,0
Gm34388,0,0,0,0,0,0,0,0,0,0,0,0
Arhgef28,9,2,3,10,2,10,2,0,3,6,4,9
Utp15,1114,1209,1205,1867,272,1630,1587,1772,1447,1726,1884,1262
Ankra2,385,366,334,331,55,276,341,332,293,426,325,287
Gm21976,0,0,0,0,0,0,0,0,1,0,0,0
Btf3,2327,2294,2631,2713,406,3007,2490,2709,1528,2317,2346,1865
Gm9828,7,9,19,17,2,6,11,9,8,18,13,2
Foxd1,0,0,0,3,0,0,0,0,0,0,0,0
Gm2445,2,6,6,14,0,3,5,0,6,4,4,1
X2310005E17Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm29501,0,0,0,0,0,0,0,0,0,0,0,0
Gm10320,3,1,10,10,0,4,4,0,2,3,4,0
Gm37425,0,0,0,0,0,0,0,0,0,0,0,0
Gm48049,0,0,0,0,0,0,0,0,0,0,0,0
Gm22698,0,0,0,0,0,0,0,0,0,0,0,0
Gm48050,0,0,0,0,0,0,0,0,0,0,0,0
Gm4815,5,2,24,27,1,10,2,8,5,5,15,3
Tmem174,0,0,0,0,0,0,0,0,0,0,0,0
Tmem171,1,3,2,3,1,8,0,7,0,0,1,2
Gm9465,1,0,1,5,1,1,0,2,2,2,6,1
Fcho2,1319,1313,1167,1367,246,1346,1450,1756,1279,1432,1561,1313
Gm47550,0,4,0,0,0,3,1,2,0,0,0,1
D130062J10Rik,0,0,0,0,0,3,0,6,4,6,4,0
Gm47551,0,0,0,0,0,0,3,0,1,1,0,0
Gm18134,0,0,0,0,0,0,0,0,0,0,0,0
Tnpo1,2877,3583,2544,3965,616,3476,3836,4136,3647,4374,4137,3210
Rpl27a.ps4,0,1,4,3,1,5,1,3,2,3,1,1
Gm35215,1,0,0,0,2,0,0,0,0,0,0,0
Gm47052,0,0,0,0,0,0,0,0,0,0,0,0
H2bl1,0,0,0,1,0,0,0,0,0,0,0,0
Gm35279,2,7,6,2,0,1,5,5,3,2,2,6
A930014D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm47057,0,0,0,0,0,0,0,0,0,0,0,0
Gm24733,0,0,0,0,0,0,0,0,0,0,0,0
X2310020H05Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm807,8,16,5,15,1,1,2,4,1,2,3,4
Zfp366,3,2,0,0,0,0,0,0,7,0,0,0
Ptcd2,906,951,1029,657,97,765,966,940,924,1138,1111,856
Mrps27,681,658,849,601,81,604,851,740,610,871,754,674
X6430562O15Rik,3,1,1,5,1,1,1,4,5,3,1,3
Map1b,2,0,0,16,3,9,2,7,2,11,6,13
X5330431K02Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm26559,0,0,0,0,0,0,0,0,0,0,0,0
Gm47158,0,0,0,0,0,0,0,0,0,0,0,0
X1700012J22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm24471,0,0,0,0,0,0,0,0,0,0,0,0
Cartpt,0,0,0,0,0,0,0,0,0,0,0,0
Mccc2,795,915,828,598,105,519,824,896,815,1077,1018,756
Bdp1,330,361,357,638,99,507,544,625,486,560,635,460
BC001981,0,0,0,0,0,2,0,1,0,0,0,0
Serf1,29,20,48,42,9,42,34,23,15,24,20,33
Smn1,280,313,351,332,49,362,322,358,244,355,333,244
Naip2,56,61,46,48,12,34,62,40,60,96,86,79
Gm18413,0,0,0,0,0,0,0,0,0,0,0,0
Naip5,0,0,0,0,0,0,0,0,0,0,0,0
Naip3.ps1,0,0,0,0,0,0,0,0,0,0,0,0
Naip6,0,0,1,0,0,0,0,0,1,2,0,0
Naip3,0,0,0,0,0,0,0,0,0,0,0,0
Gm18601,0,0,1,0,0,0,0,0,0,0,0,0
Naip1,8,2,0,0,0,0,0,2,0,0,0,0
Rpl31.ps13,1,0,1,2,0,3,0,1,0,2,2,1
Gtf2h2,518,521,571,425,64,408,632,573,462,618,641,443
Gm48452,0,0,0,0,0,0,0,0,0,0,0,0
Ocln,940,1147,1152,946,124,899,1106,1219,1037,1404,1318,1014
Gm48596,0,0,0,0,0,0,0,0,0,0,0,0
Gm8847,0,0,0,0,0,0,0,0,0,0,0,0
Marveld2,873,1171,1009,1054,147,916,1136,1060,1143,1286,1404,1055
Gm24261,0,0,1,0,0,0,1,0,0,2,0,0
Rad17,658,687,657,662,106,714,793,877,681,800,932,605
Ak6,684,630,767,959,138,790,874,760,581,822,744,565
Taf9,0,0,0,0,0,0,0,0,1,0,1,0
Ccdc125,161,232,215,144,13,184,243,181,189,291,318,179
Cdk7,917,1119,1025,1016,166,1181,1089,1268,1064,1202,1390,1001
Mrps36,318,283,302,286,31,252,267,253,201,268,262,164
Cenph,9,9,15,10,3,13,17,8,10,11,9,4
Gm16335,0,0,0,2,0,0,0,0,0,0,0,0
Ccnb1,10,4,1,1,0,11,39,31,29,48,20,38
Slc30a5,1692,1978,1808,1913,314,1515,2345,2382,2099,2491,2588,1890
Gm29502,0,0,0,0,0,0,0,0,0,0,0,0
Gm37830,0,0,0,0,0,0,0,0,0,0,0,0
Gm41041,2,0,0,4,0,2,2,2,0,2,5,0
Gm10257,4,3,8,7,0,2,0,2,1,2,5,3
Gm6114,0,0,0,0,0,0,0,0,0,0,0,0
Hmgb1.ps9,0,1,0,0,0,0,0,0,0,0,1,0
X5930438M14Rik,4,1,5,5,0,1,4,6,7,4,8,7
X4932411K12Rik,2,2,0,0,0,3,0,0,0,1,0,2
Gm2534,1,0,3,2,0,1,0,2,0,1,0,0
Gm36994,0,0,0,0,0,0,0,0,0,0,0,0
Gm41043,0,0,0,0,0,0,0,0,0,0,0,0
Gm47533,0,0,0,0,0,0,0,0,0,0,0,0
Gm19010,0,0,0,0,0,0,0,0,0,0,0,0
Gm29341,0,0,0,0,0,0,0,0,0,0,0,0
Pik3r1,2491,3197,2669,2449,402,2240,2652,2603,2396,3353,3048,2452
Gm36638,1,10,8,11,0,10,9,7,8,3,4,3
Gm36638.1,5,8,3,1,0,1,4,1,3,2,3,1
Gm19108,0,0,0,0,0,0,0,0,0,0,0,0
Gm47007,0,0,0,0,0,0,0,0,0,0,0,0
Gm17832,0,0,0,0,0,0,0,0,0,0,0,0
Gm38133,0,0,0,0,0,0,0,0,0,0,0,0
Gm25808,0,0,0,0,0,0,0,0,0,0,0,0
Gm47008,0,0,0,0,0,0,0,0,0,0,0,0
Gm29927,0,0,0,0,0,0,0,0,0,0,0,0
Gm47014,0,0,0,0,0,0,0,0,0,0,0,0
Cd180,0,0,0,0,0,0,2,0,0,0,0,0
Mast4,83,128,93,274,48,221,144,157,148,132,168,107
X1700099I09Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm17160,0,0,0,0,0,0,0,0,0,0,0,0
Gm6211,0,0,0,2,0,0,0,0,2,3,0,0
Gm5454,0,0,0,0,0,0,0,0,0,0,0,0
n.R5s56,0,0,0,0,0,0,0,0,0,0,0,0
Gm16416,1,0,0,0,0,0,0,0,0,0,0,0
Gm24441,0,0,0,0,0,0,0,0,0,0,0,0
Gm30551,0,0,0,0,0,0,2,0,0,0,1,0
Gm24870,0,0,0,0,0,0,0,0,0,0,0,0
Srek1,809,917,817,1153,177,860,1254,1210,1110,1431,1380,895
Erbin,1984,2276,1952,3385,513,2423,3296,3579,2988,3138,3156,2422
Gm47849,0,0,0,0,0,0,0,0,0,1,1,0
Gm47851,1,0,0,0,0,0,0,1,1,2,0,2
Nln,1682,2026,1785,2101,330,1666,2298,2530,2321,2247,2512,1749
Sgtb,125,117,151,296,38,176,215,195,170,171,196,127
Trappc13,1257,1371,1437,1197,184,1097,1642,1565,1409,1650,1481,1215
Shld3,184,164,190,153,21,150,165,207,118,204,166,153
Trim23,288,314,303,291,46,286,297,372,271,389,386,287
Ppwd1,79,67,76,97,13,60,90,83,82,87,99,74
Cenpk,7,8,7,7,1,4,5,6,9,4,2,9
Adamts6,5,21,11,14,2,9,17,14,14,9,6,17
Cwc27,190,173,273,252,30,220,212,254,201,223,312,246
X2610204G07Rik,0,0,0,0,0,0,2,0,0,1,0,0
Srek1ip1,218,199,218,126,36,168,181,196,122,192,195,132
Shisal2b,0,0,0,0,0,0,0,0,0,0,1,0
Gm4938,1,0,0,0,0,0,0,1,0,0,0,0
Rgs7bp,0,0,0,5,0,0,0,1,0,0,0,0
Nt5el,0,0,0,0,0,0,0,0,0,0,0,0
Rnf180,9,7,6,10,1,8,1,4,4,4,7,12
Gm25631,0,0,0,0,0,0,0,0,0,0,0,0
Htr1a,0,0,0,0,0,0,0,0,0,0,0,0
Gm48208,0,0,0,0,0,0,0,0,0,0,0,0
Gm48211,0,0,0,0,0,0,0,0,0,0,0,0
Gm10739,0,0,0,0,0,0,0,0,0,0,0,0
Gm48212,0,0,0,0,0,0,0,0,0,0,0,0
Gm48214,0,0,0,0,0,0,0,0,0,0,0,0
Olfr717.ps1,0,0,0,0,0,0,0,0,0,0,0,0
Gm7054,0,0,1,7,0,2,1,2,2,1,1,2
Gm48216,0,0,0,0,0,0,0,0,0,0,0,0
Dph3b.ps,0,0,0,0,0,0,0,0,0,0,0,0
Gm30411,0,0,0,0,0,0,0,0,1,0,0,0
Gm24527,0,0,0,0,0,0,0,0,0,0,0,0
Gm28989,0,0,0,0,0,0,0,0,0,0,1,0
Ipo11,779,973,863,669,124,760,820,1026,820,1046,1102,777
Lrrc70,5,2,1,3,0,4,18,10,10,4,5,3
Gm28988,0,0,0,0,0,0,0,1,0,0,2,2
Gm48457,0,0,0,0,0,0,0,0,0,0,0,0
Dimt1,221,230,277,290,39,315,355,307,318,394,436,306
Kif2a,97,80,88,130,23,144,119,118,84,129,135,99
Gm24431,0,0,0,0,0,0,0,0,0,0,0,0
X3830408C21Rik,4,2,1,2,0,5,2,2,2,0,7,1
Gm48684,0,0,0,0,0,0,0,0,0,0,0,0
Gm31452,0,0,0,0,0,0,0,0,0,0,0,0
Gm2726,0,0,0,0,0,0,0,0,0,0,0,0
Gm2736,0,0,0,0,0,0,0,0,0,0,0,0
Apoo.ps,19,21,14,50,1,9,13,17,14,26,22,11
AI197445,0,0,0,0,0,0,0,0,0,0,1,0
Gm32004,0,0,0,0,0,0,0,0,0,0,0,0
Gm32090,0,0,0,0,0,0,0,0,0,0,0,0
X1700006H21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Zswim6,46,35,21,112,15,99,73,81,78,78,101,44
Gm22118,0,0,0,0,0,0,0,0,0,0,0,0
B230220B15Rik,0,0,0,1,0,0,0,0,0,0,0,0
Ndufaf2,289,285,357,325,52,347,288,287,196,306,264,238
Smim15,723,805,780,684,127,666,582,705,542,680,811,671
Ercc8,130,157,149,252,35,202,173,146,182,162,234,144
Elovl7,1308,1601,1397,2217,356,2100,1815,2251,1786,1944,2467,1541
Gm32376,1,0,0,5,0,2,0,0,0,0,3,0
Gm30747,0,0,2,0,0,0,4,0,1,0,1,1
Gm8990,5,4,7,27,3,9,6,7,6,15,7,11
Gm2822,0,0,0,0,0,2,0,0,0,0,0,0
Depdc1b,3,0,2,0,0,1,2,3,0,0,0,2
Pde4d,63,77,86,80,11,75,127,127,121,124,136,78
Gm27572,0,0,0,0,0,0,0,0,0,0,0,0
Gm28016,0,0,0,0,0,0,0,0,0,0,0,0
Rps3a3,17,10,39,34,3,23,16,12,10,15,17,11
Mir582,0,0,0,0,0,0,0,0,0,0,0,0
Mir1904,1,1,0,1,0,0,1,1,0,1,0,0
Rab3c,0,0,0,0,0,0,0,0,0,0,0,0
Gm5455,1,0,0,0,0,0,0,0,0,0,0,0
Gapt,0,0,0,0,0,0,0,0,0,0,0,0
Plk2,2924,3567,3285,6505,1027,4766,6595,6658,5889,5595,5959,4925
Gm33045,0,0,0,0,0,0,0,0,0,0,0,0
Gm33172,0,0,0,0,0,0,0,0,0,0,0,0
Gm48533,0,0,0,0,0,0,0,0,0,0,0,0
Gm48534,0,0,0,0,0,0,0,0,0,0,0,0
Gm30839,0,0,0,0,0,0,0,0,0,0,0,0
X4930526H09Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm38397,0,0,0,0,0,0,0,0,0,0,0,0
Gm48547,0,0,0,0,0,0,0,0,0,0,0,0
X3110015C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
Actbl2,0,0,0,0,0,0,0,0,0,0,0,0
Gm15285,2,1,1,7,0,5,1,1,0,4,1,1
Gm15289,0,0,0,0,0,0,0,0,0,0,0,0
Gm6270,0,0,0,0,0,0,0,0,0,0,0,0
Gpbp1,1016,925,1043,1262,217,1108,1301,1280,1112,1224,1191,968
Gm49496,0,0,0,0,0,0,0,0,0,0,0,0
Gm15290,0,0,0,0,0,0,0,0,0,0,0,0
Gm15288,0,0,0,0,0,0,0,0,0,0,0,0
Gm15286,0,0,0,0,0,0,0,0,0,0,0,0
Gm10198,0,0,0,0,0,0,0,0,0,0,0,0
Gm10736,89,86,168,129,7,135,100,62,28,65,63,61
Mier3,590,652,606,986,149,810,837,864,664,781,793,659
Gm15488,0,0,0,0,0,0,0,0,0,0,0,0
Gm15287,2,0,0,0,0,0,0,0,0,0,0,2
Map3k1,781,800,636,672,115,619,476,552,463,611,528,424
Gm15327,4,6,1,1,1,0,5,0,0,4,5,0
Gm15325,0,0,0,0,0,0,0,0,0,0,0,0
Gm15324,0,0,0,0,0,0,0,0,0,1,0,0
Gm15326,0,0,0,0,0,0,0,0,0,0,0,0
Gm9025,0,0,0,0,0,0,0,0,0,0,0,0
Gm9025.1,0,0,0,0,0,0,0,0,0,0,0,0
Gm15322,0,0,0,0,0,0,0,0,0,0,0,0
Gm15323,0,0,0,0,0,0,0,0,0,0,0,0
Gm31104,0,0,0,0,0,0,0,0,0,0,0,0
Gm48802,0,0,0,0,0,0,0,0,0,0,0,0
Gm37427,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd55,89,82,78,181,27,206,34,74,45,47,60,35
Gm22768,0,0,0,0,0,0,0,0,0,0,0,0
Gm48837,0,2,1,12,3,12,0,3,5,7,0,2
X2810403G07Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm48876,0,2,4,7,0,1,1,6,1,3,5,1
Gm48879,0,0,0,0,0,0,0,0,0,0,0,0
Il6st,7640,9262,7381,12796,1859,10165,10260,11051,9698,11806,12140,8558
Il31ra,0,0,0,0,0,0,0,0,0,0,0,0
Gm3226,3,6,14,25,1,10,7,6,6,7,9,3
Ddx4,0,0,0,0,0,2,0,1,0,2,0,0
Slc38a9,259,308,284,337,63,317,341,369,293,381,415,302
Gm47827,2,4,2,7,1,1,6,4,2,11,4,5
Gm18883,0,0,0,0,0,0,0,0,0,0,0,0
Gm47850,0,0,0,0,0,0,0,0,0,0,0,0
Plpp1,162,182,202,173,34,191,203,251,159,224,204,172
Mtrex,1809,2001,1905,1907,293,1745,2162,2399,2220,2726,2725,1868
Gm26943,0,0,0,0,0,1,0,0,0,0,0,0
Dhx29,1273,1492,1160,1264,190,1211,1318,1452,1364,1782,1784,1245
Gm8795,0,0,0,3,0,2,1,0,2,0,1,1
Ccno,1,1,3,5,2,3,2,1,0,5,3,1
Mcidas,0,0,0,0,0,0,0,0,0,0,0,0
Cdc20b,0,0,0,0,0,0,0,0,0,0,0,0
Mir449c,0,0,0,0,0,0,0,0,0,0,0,0
Mir449b,0,0,0,0,0,0,0,0,0,0,0,0
Mir449a,0,0,0,0,0,0,0,0,0,0,0,0
Gm10735,0,0,0,0,0,0,0,0,0,0,0,0
Gpx8,3,2,2,3,1,1,1,2,2,1,9,6
X4930563N14Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gzma,0,0,0,0,0,0,0,0,0,0,0,0
Gm9848,0,0,0,0,0,0,0,0,0,0,0,0
X1700084D21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm49564,0,0,0,0,0,0,0,0,0,0,0,0
Gzmk,0,0,0,0,0,0,0,0,0,0,0,0
Esm1,58,45,85,107,13,79,95,102,76,111,96,107
BC067074,0,2,0,0,0,1,0,0,4,0,0,0
Gm22385,0,0,0,0,0,0,0,0,0,0,0,0
Gm41071,0,0,1,0,0,0,0,0,0,0,0,0
X4921509O07Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm31191,0,0,0,0,0,0,0,0,0,0,0,0
Gm47426,0,0,0,0,0,0,0,0,0,0,0,0
Gm34471,4,13,14,1,0,0,6,8,9,11,13,13
Snx18,1854,1722,1938,3206,430,2649,2112,2129,1895,2251,2226,1815
Hspb3,0,0,0,0,0,0,0,0,0,0,0,0
Gm34586,0,0,0,0,0,0,0,0,0,0,0,0
Gm6343,0,0,0,0,0,0,0,2,0,0,0,0
Gm47462,0,0,0,0,0,0,0,0,0,0,0,0
Gm47463,0,0,0,0,0,1,0,0,0,0,0,0
Gm47464,0,0,0,0,0,0,0,0,0,0,0,0
Arl15,196,216,264,164,22,171,207,212,160,291,228,177
Gm47479,0,0,0,0,0,0,1,0,0,0,0,0
A430090L17Rik,1,5,3,1,1,1,3,1,4,1,3,0
Gm37907,0,0,0,0,0,0,0,0,0,0,0,0
X4631422I05Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm47558,1,0,0,1,0,0,0,0,1,0,0,0
Ndufs4,2067,2054,2178,2258,305,2117,2174,2156,1634,2249,2277,1719
Gm47569,0,0,0,0,0,0,0,0,0,0,0,0
Gm41073,0,0,0,0,0,0,0,0,0,0,0,0
Fst,1518,1765,1550,2744,416,2431,929,1009,882,1204,1761,1106
Gm47040,0,0,0,1,0,1,0,0,0,0,0,0
Gm25950,0,0,0,0,0,0,0,0,0,0,0,0
X4930467J12Rik,0,0,0,0,0,0,2,0,0,0,0,0
X4930544M13Rik,0,0,0,0,0,0,0,0,0,0,0,0
Mocs2,2466,2866,3033,2377,320,2058,3133,3372,2765,3821,3521,2620
Itga2,5,22,16,5,1,0,16,8,4,9,5,14
Gm47776,0,0,0,0,0,0,0,0,0,0,0,0
Itga1,588,703,615,555,106,631,368,520,508,669,850,474
Gm49395,13,22,15,19,5,15,27,31,19,24,29,20
Pelo,28,18,31,42,4,29,39,27,7,24,20,15
Gm10734,113,131,160,96,16,108,178,170,135,151,149,141
Gm25985,0,0,0,0,0,0,0,0,0,0,0,0
Gm18759,0,0,0,0,0,0,0,0,0,0,0,0
Gm47891,0,0,0,0,0,0,0,0,0,0,0,0
Gm6035,1,2,12,1,0,2,1,0,2,0,3,0
Gm47892,0,0,0,0,0,0,0,0,0,0,0,0
Gm18135,0,0,0,0,0,0,0,0,0,0,0,0
Gm47893,0,0,0,0,0,0,0,0,0,0,0,0
Rpl34.ps2,0,0,1,0,0,0,0,0,0,0,0,0
Isl1,0,0,0,0,0,0,0,0,0,0,0,0
Gm29764,0,0,0,0,0,0,0,0,0,0,0,0
Gm47912,0,0,0,0,0,0,0,0,0,0,0,0
Gm47914,0,0,0,0,0,0,0,0,0,0,0,0
Gm47913,0,0,0,0,0,0,0,0,0,0,0,0
Gm23198,0,0,0,0,0,0,0,0,0,0,0,0
X4930435F18Rik,0,0,0,0,0,0,0,0,0,0,0,0
Parp8,11,1,5,2,1,2,6,4,4,1,2,8
Gm29767,0,0,0,0,0,0,0,0,0,0,0,0
Gm48026,0,0,0,0,0,0,0,0,0,0,0,0
Gm6416,0,0,0,0,0,0,0,0,0,0,0,0
Gm18945,0,0,0,0,0,0,0,0,0,0,0,0
Emb,2,6,2,8,0,5,1,3,6,1,3,0
Gm17509,0,0,0,0,0,0,0,0,0,0,0,0
Gm6421,3,8,3,16,1,8,7,2,13,14,8,11
Gm5200,12,9,39,15,3,24,12,3,1,4,8,8
Hcn1,0,0,0,0,0,0,0,0,0,0,0,0
X4933413L06Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm26349,0,0,0,0,0,0,0,0,0,0,0,0
Gm9633,0,0,0,0,0,0,0,0,0,0,0,0
Mrps30,1053,1173,1179,1162,180,1199,1173,1283,970,1285,1271,984
B430218F22Rik,0,3,0,2,0,0,1,4,1,0,0,0
Gm47563,0,0,0,0,0,0,0,0,0,0,0,0
X1700003P14Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm9098,0,0,0,0,0,0,0,0,0,0,0,0
Gm47330,0,0,0,0,0,0,0,0,0,0,0,0
Gm18361,0,0,0,0,0,0,0,0,0,0,0,0
Gm10732,0,0,0,0,0,0,0,0,0,0,0,0
Fgf10,0,0,0,0,0,0,0,0,0,0,0,0
Gm16263,0,0,0,0,0,0,0,0,0,0,0,0
Gm47335,0,0,0,0,0,0,0,0,0,0,0,0
Gm44488,0,0,0,0,0,0,0,0,0,0,0,0
Gm47336,0,0,0,0,0,0,0,0,0,1,0,0
Nnt,23,28,25,19,5,16,27,30,35,31,29,33
Nnt.1,0,0,0,0,0,0,0,0,0,0,0,0
Paip1,155,187,160,203,19,170,199,163,133,191,175,152
X4833420G17Rik,739,688,667,663,100,580,832,819,816,931,941,601
Gm9752,22,14,16,23,2,21,23,17,17,23,21,29
X3110070M22Rik,26,29,34,22,5,13,25,14,13,23,26,20
Tmem267,55,77,67,64,13,43,90,96,57,63,83,40
Gm48265,0,0,0,0,0,0,0,0,0,0,0,0
Ccl28,1,0,0,2,2,0,1,3,0,0,0,1
Gm48300,0,0,0,0,0,0,0,0,0,0,0,0
X1700074H08Rik,0,0,0,0,0,0,0,0,0,0,0,0
Hmgcs1,4520,5839,6089,4081,596,3883,10297,10700,8694,7955,7484,6180
Gm48342,1,2,0,5,0,1,0,3,2,3,3,1
Nim1k,43,33,41,8,2,22,15,18,21,28,28,16
